case:concept:name,concept:name,org:resource,case:variant,time:timestamp,start:timestamp,time_from_start,time_from_previous_event(start),time_from_midnight,weekday,event_duration,remaining_time,leadtime,# ACTIVITY=Cancelar Solicitud,# ACTIVITY=Transferir creditos homologables,# ACTIVITY=Validar solicitud,# ACTIVITY=Visto Bueno Cierre Proceso,# ACTIVITY=Transferir Creditos,# ACTIVITY=Notificacion estudiante cancelacion soli,# ACTIVITY=Traer informacion estudiante - banner,# ACTIVITY=Homologacion por grupo de cursos,# ACTIVITY=Avanzar recepcion documentos,# ACTIVITY=Radicar Solicitud Homologacion,# ACTIVITY=Validacion final,# ACTIVITY=Validar solicitud / pre-homologacion,# ACTIVITY=Evaluacion curso,# ACTIVITY=Revisar curso,# ACTIVITY=Cancelar curso,# ACTIVITY=Recepcion de documentos,NEXT_ACTIVITY,NEXT_RESOURCE
91402,Cancelar Solicitud,677,Variant 1,2016-02-24 16:48:26+00:00,2016-02-24 15:52:24+00:00,49.0,49.0,57144.0,Wednesday,3362.0,92697.0,3411.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Notificacion estudiante cancelacion soli,677
91402,Notificacion estudiante cancelacion soli,677,Variant 1,2016-02-25 18:33:23+00:00,2016-02-24 16:48:26+00:00,3411.0,3362.0,60506.0,Wednesday,92697.0,0.0,3411.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,end,end
91451,Traer informacion estudiante - banner,1524,Variant 3,2016-02-24 15:42:25+00:00,2016-02-24 15:42:25+00:00,0.0,0.0,56545.0,Wednesday,0.0,7433941.0,6829048.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radicar Solicitud Homologacion,1524
91451,Radicar Solicitud Homologacion,1524,Variant 3,2016-02-24 15:58:14+00:00,2016-02-24 15:42:25+00:00,0.0,0.0,56545.0,Wednesday,949.0,7432992.0,6829048.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Validar solicitud,186
91451,Validar solicitud,186,Variant 3,2016-02-26 18:57:06+00:00,2016-02-24 15:58:14+00:00,949.0,949.0,57494.0,Wednesday,183532.0,7249460.0,6829048.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Revisar curso,186
91451,Revisar curso,186,Variant 3,2016-04-12 00:31:07+00:00,2016-02-26 18:57:06+00:00,184481.0,183532.0,68226.0,Friday,3908041.0,3341419.0,6829048.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,Homologacion por grupo de cursos,26788
91451,Homologacion por grupo de cursos,26788,Variant 3,2016-04-12 02:22:32+00:00,2016-04-12 00:31:07+00:00,4092522.0,3908041.0,1867.0,Tuesday,6685.0,3334734.0,6829048.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,Evaluacion curso,26788
91451,Evaluacion curso,26788,Variant 3,2016-05-11 20:16:21+00:00,2016-04-12 02:22:32+00:00,4099207.0,6685.0,8552.0,Tuesday,2570029.0,764705.0,6829048.0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,Validacion final,186
91451,Validacion final,186,Variant 3,2016-05-13 16:39:53+00:00,2016-05-11 20:16:21+00:00,6669236.0,2570029.0,72981.0,Wednesday,159812.0,604893.0,6829048.0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,Visto Bueno Cierre Proceso,26788
91451,Visto Bueno Cierre Proceso,26788,Variant 3,2016-05-20 16:41:26+00:00,2016-05-13 16:39:53+00:00,6829048.0,159812.0,59993.0,Friday,604893.0,0.0,6829048.0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,end,end
91452,Traer informacion estudiante - banner,8455,Variant 1,2016-02-24 16:39:34+00:00,2016-02-24 16:39:34+00:00,0.0,0.0,59974.0,Wednesday,0.0,299.0,202.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radicar Solicitud Homologacion,8455
91452,Radicar Solicitud Homologacion,8455,Variant 1,2016-02-24 16:39:40+00:00,2016-02-24 16:39:34+00:00,0.0,0.0,59974.0,Wednesday,6.0,293.0,202.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Cancelar Solicitud,8455
91452,Cancelar Solicitud,8455,Variant 1,2016-02-24 16:42:56+00:00,2016-02-24 16:39:40+00:00,6.0,6.0,59980.0,Wednesday,196.0,97.0,202.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Notificacion estudiante cancelacion soli,8455
91452,Notificacion estudiante cancelacion soli,8455,Variant 1,2016-02-24 16:44:33+00:00,2016-02-24 16:42:56+00:00,202.0,196.0,60176.0,Wednesday,97.0,0.0,202.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,end,end
91453,Traer informacion estudiante - banner,8455,Variant 4,2016-02-24 16:44:44+00:00,2016-02-24 16:44:44+00:00,0.0,0.0,60284.0,Wednesday,0.0,94223.0,93426.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radicar Solicitud Homologacion,8455
91453,Radicar Solicitud Homologacion,8455,Variant 4,2016-02-24 16:44:56+00:00,2016-02-24 16:44:44+00:00,0.0,0.0,60284.0,Wednesday,12.0,94211.0,93426.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Validar solicitud,677
91453,Validar solicitud,677,Variant 4,2016-02-24 17:03:38+00:00,2016-02-24 16:44:56+00:00,12.0,12.0,60296.0,Wednesday,1122.0,93089.0,93426.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Revisar curso,677
91453,Revisar curso,677,Variant 4,2016-02-25 18:39:37+00:00,2016-02-24 17:03:38+00:00,1134.0,1122.0,61418.0,Wednesday,92159.0,930.0,93426.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,Homologacion por grupo de cursos,677
91453,Homologacion por grupo de cursos,677,Variant 4,2016-02-25 18:39:55+00:00,2016-02-25 18:39:37+00:00,93293.0,92159.0,67177.0,Thursday,18.0,912.0,93426.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,Evaluacion curso,10726
91453,Evaluacion curso,10726,Variant 4,2016-02-25 18:41:50+00:00,2016-02-25 18:39:55+00:00,93311.0,18.0,67195.0,Thursday,115.0,797.0,93426.0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,Validar solicitud / pre-homologacion,677
91453,Validar solicitud / pre-homologacion,677,Variant 4,2016-02-25 18:55:07+00:00,2016-02-25 18:41:50+00:00,93426.0,115.0,67310.0,Thursday,797.0,0.0,93426.0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,end,end
91455,Traer informacion estudiante - banner,8455,Variant 1,2016-02-24 17:00:21+00:00,2016-02-24 17:00:21+00:00,0.0,0.0,61221.0,Wednesday,0.0,92795.0,1228.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radicar Solicitud Homologacion,8455
91455,Radicar Solicitud Homologacion,8455,Variant 1,2016-02-24 17:00:32+00:00,2016-02-24 17:00:21+00:00,0.0,0.0,61221.0,Wednesday,11.0,92784.0,1228.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Cancelar Solicitud,677
91455,Cancelar Solicitud,677,Variant 1,2016-02-24 17:20:49+00:00,2016-02-24 17:00:32+00:00,11.0,11.0,61232.0,Wednesday,1217.0,91567.0,1228.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Notificacion estudiante cancelacion soli,677
91455,Notificacion estudiante cancelacion soli,677,Variant 1,2016-02-25 18:46:56+00:00,2016-02-24 17:20:49+00:00,1228.0,1217.0,62449.0,Wednesday,91567.0,0.0,1228.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,end,end
91456,Traer informacion estudiante - banner,11327,Variant 1,2016-02-24 18:10:45+00:00,2016-02-24 18:10:45+00:00,0.0,0.0,65445.0,Wednesday,0.0,512041.0,187835.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radicar Solicitud Homologacion,11327
91456,Radicar Solicitud Homologacion,11327,Variant 1,2016-02-24 18:28:45+00:00,2016-02-24 18:10:45+00:00,0.0,0.0,65445.0,Wednesday,1080.0,510961.0,187835.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Cancelar Solicitud,18929
91456,Cancelar Solicitud,18929,Variant 1,2016-02-26 22:21:20+00:00,2016-02-24 18:28:45+00:00,1080.0,1080.0,66525.0,Wednesday,186755.0,324206.0,187835.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Notificacion estudiante cancelacion soli,18929
91456,Notificacion estudiante cancelacion soli,18929,Variant 1,2016-03-01 16:24:46+00:00,2016-02-26 22:21:20+00:00,187835.0,186755.0,80480.0,Friday,324206.0,0.0,187835.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,end,end
91457,Traer informacion estudiante - banner,15884,Variant 1,2016-02-24 18:33:08+00:00,2016-02-24 18:33:08+00:00,0.0,0.0,66788.0,Wednesday,0.0,10891.0,2449.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radicar Solicitud Homologacion,15884
91457,Radicar Solicitud Homologacion,15884,Variant 1,2016-02-24 18:33:38+00:00,2016-02-24 18:33:08+00:00,0.0,0.0,66788.0,Wednesday,30.0,10861.0,2449.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Cancelar Solicitud,15884
91457,Cancelar Solicitud,15884,Variant 1,2016-02-24 19:13:57+00:00,2016-02-24 18:33:38+00:00,30.0,30.0,66818.0,Wednesday,2419.0,8442.0,2449.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Notificacion estudiante cancelacion soli,15884
91457,Notificacion estudiante cancelacion soli,15884,Variant 1,2016-02-24 21:34:39+00:00,2016-02-24 19:13:57+00:00,2449.0,2419.0,69237.0,Wednesday,8442.0,0.0,2449.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,end,end
91502,Traer informacion estudiante - banner,3747,Variant 1,2016-02-24 21:38:56+00:00,2016-02-24 21:38:56+00:00,0.0,0.0,77936.0,Wednesday,0.0,76492.0,850.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radicar Solicitud Homologacion,3747
91502,Radicar Solicitud Homologacion,3747,Variant 1,2016-02-24 21:39:06+00:00,2016-02-24 21:38:56+00:00,0.0,0.0,77936.0,Wednesday,10.0,76482.0,850.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Cancelar Solicitud,677
91502,Cancelar Solicitud,677,Variant 1,2016-02-24 21:53:06+00:00,2016-02-24 21:39:06+00:00,10.0,10.0,77946.0,Wednesday,840.0,75642.0,850.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Notificacion estudiante cancelacion soli,677
91502,Notificacion estudiante cancelacion soli,677,Variant 1,2016-02-25 18:53:48+00:00,2016-02-24 21:53:06+00:00,850.0,840.0,78786.0,Wednesday,75642.0,0.0,850.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,end,end
91503,Traer informacion estudiante - banner,3747,Variant 1,2016-02-24 21:46:09+00:00,2016-02-24 21:46:09+00:00,0.0,0.0,78369.0,Wednesday,0.0,76163.0,845.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radicar Solicitud Homologacion,3747
91503,Radicar Solicitud Homologacion,3747,Variant 1,2016-02-24 21:46:19+00:00,2016-02-24 21:46:09+00:00,0.0,0.0,78369.0,Wednesday,10.0,76153.0,845.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Cancelar Solicitud,677
91503,Cancelar Solicitud,677,Variant 1,2016-02-24 22:00:14+00:00,2016-02-24 21:46:19+00:00,10.0,10.0,78379.0,Wednesday,835.0,75318.0,845.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Notificacion estudiante cancelacion soli,677
91503,Notificacion estudiante cancelacion soli,677,Variant 1,2016-02-25 18:55:32+00:00,2016-02-24 22:00:14+00:00,845.0,835.0,79214.0,Wednesday,75318.0,0.0,845.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,end,end
91551,Traer informacion estudiante - banner,15884,Variant 1,2016-02-24 19:14:28+00:00,2016-02-24 19:14:28+00:00,0.0,0.0,69268.0,Wednesday,0.0,5879014.0,21523.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radicar Solicitud Homologacion,15884
91551,Radicar Solicitud Homologacion,15884,Variant 1,2016-02-24 19:14:34+00:00,2016-02-24 19:14:28+00:00,0.0,0.0,69268.0,Wednesday,6.0,5879008.0,21523.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Cancelar Solicitud,6767
91551,Cancelar Solicitud,6767,Variant 1,2016-02-25 01:13:11+00:00,2016-02-24 19:14:34+00:00,6.0,6.0,69274.0,Wednesday,21517.0,5857491.0,21523.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Notificacion estudiante cancelacion soli,6767
91551,Notificacion estudiante cancelacion soli,6767,Variant 1,2016-05-02 20:18:02+00:00,2016-02-25 01:13:11+00:00,21523.0,21517.0,4391.0,Thursday,5857491.0,0.0,21523.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,end,end
91552,Traer informacion estudiante - banner,15884,Variant 8,2016-02-24 19:30:49+00:00,2016-02-24 19:30:49+00:00,0.0,0.0,70249.0,Wednesday,0.0,3711309.0,71231.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radicar Solicitud Homologacion,15884
91552,Radicar Solicitud Homologacion,15884,Variant 8,2016-02-24 19:31:08+00:00,2016-02-24 19:30:49+00:00,0.0,0.0,70249.0,Wednesday,19.0,3711290.0,71231.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Validar solicitud,6767
91552,Validar solicitud,6767,Variant 8,2016-02-24 21:20:45+00:00,2016-02-24 19:31:08+00:00,19.0,19.0,70268.0,Wednesday,6577.0,3704713.0,71231.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Cancelar Solicitud,6767
91552,Cancelar Solicitud,6767,Variant 8,2016-02-25 00:42:54+00:00,2016-02-24 21:20:45+00:00,6596.0,6577.0,76845.0,Wednesday,12129.0,3692584.0,71231.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,Revisar curso,6767
91552,Revisar curso,6767,Variant 8,2016-02-25 15:18:00+00:00,2016-02-25 00:42:54+00:00,18725.0,12129.0,2574.0,Thursday,52506.0,3640078.0,71231.0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,Notificacion estudiante cancelacion soli,6767
91552,Notificacion estudiante cancelacion soli,6767,Variant 8,2016-04-07 18:25:58+00:00,2016-02-25 15:18:00+00:00,71231.0,52506.0,55080.0,Thursday,3640078.0,0.0,71231.0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,end,end
91751,Traer informacion estudiante - banner,5613,Variant 50,2016-02-25 10:25:34+00:00,2016-02-25 10:25:34+00:00,0.0,0.0,37534.0,Thursday,0.0,8402743.0,50105.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radicar Solicitud Homologacion,5613
91751,Radicar Solicitud Homologacion,5613,Variant 50,2016-02-25 10:26:46+00:00,2016-02-25 10:25:34+00:00,0.0,0.0,37534.0,Thursday,72.0,8402671.0,50105.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Revisar curso,659
91751,Revisar curso,659,Variant 50,2016-02-25 15:48:21+00:00,2016-02-25 10:26:46+00:00,72.0,72.0,37606.0,Thursday,19295.0,8383376.0,50105.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Validar solicitud,659
91751,Validar solicitud,659,Variant 50,2016-02-25 16:05:12+00:00,2016-02-25 15:48:21+00:00,19367.0,19295.0,56901.0,Thursday,1011.0,8382365.0,50105.0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,Cancelar Solicitud,659
91751,Cancelar Solicitud,659,Variant 50,2016-02-26 00:20:39+00:00,2016-02-25 16:05:12+00:00,20378.0,1011.0,57912.0,Thursday,29727.0,8352638.0,50105.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,Notificacion estudiante cancelacion soli,659
91751,Notificacion estudiante cancelacion soli,659,Variant 50,2016-06-01 16:31:17+00:00,2016-02-26 00:20:39+00:00,50105.0,29727.0,1239.0,Friday,8352638.0,0.0,50105.0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,end,end
91752,Traer informacion estudiante - banner,3603,Variant 1,2016-02-25 10:29:21+00:00,2016-02-25 10:29:21+00:00,0.0,0.0,37761.0,Thursday,0.0,7278168.0,28161.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radicar Solicitud Homologacion,3603
91752,Radicar Solicitud Homologacion,3603,Variant 1,2016-02-25 10:29:24+00:00,2016-02-25 10:29:21+00:00,0.0,0.0,37761.0,Thursday,3.0,7278165.0,28161.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Cancelar Solicitud,3603
91752,Cancelar Solicitud,3603,Variant 1,2016-02-25 18:18:42+00:00,2016-02-25 10:29:24+00:00,3.0,3.0,37764.0,Thursday,28158.0,7250007.0,28161.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Notificacion estudiante cancelacion soli,3603
91752,Notificacion estudiante cancelacion soli,3603,Variant 1,2016-05-19 16:12:09+00:00,2016-02-25 18:18:42+00:00,28161.0,28158.0,65922.0,Thursday,7250007.0,0.0,28161.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,end,end
91801,Traer informacion estudiante - banner,1134,Variant 6,2016-02-25 12:35:42+00:00,2016-02-25 12:35:42+00:00,0.0,0.0,45342.0,Thursday,0.0,51818.0,51201.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radicar Solicitud Homologacion,1134
91801,Radicar Solicitud Homologacion,1134,Variant 6,2016-02-25 12:35:48+00:00,2016-02-25 12:35:42+00:00,0.0,0.0,45342.0,Thursday,6.0,51812.0,51201.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Validar solicitud,677
91801,Validar solicitud,677,Variant 6,2016-02-25 13:03:34+00:00,2016-02-25 12:35:48+00:00,6.0,6.0,45348.0,Thursday,1666.0,50146.0,51201.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Revisar curso,677
91801,Revisar curso,677,Variant 6,2016-02-25 19:05:03+00:00,2016-02-25 13:03:34+00:00,1672.0,1666.0,47014.0,Thursday,21689.0,28457.0,51201.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,Homologacion por grupo de cursos,22491
91801,Homologacion por grupo de cursos,22491,Variant 6,2016-02-26 02:49:03+00:00,2016-02-25 19:05:03+00:00,23361.0,21689.0,68703.0,Thursday,27840.0,617.0,51201.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,Evaluacion curso,22491
91801,Evaluacion curso,22491,Variant 6,2016-02-26 02:59:20+00:00,2016-02-26 02:49:03+00:00,51201.0,27840.0,10143.0,Friday,617.0,0.0,51201.0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,end,end
91851,Traer informacion estudiante - banner,4918,Variant 6,2016-02-25 13:44:56+00:00,2016-02-25 13:44:56+00:00,0.0,0.0,49496.0,Thursday,0.0,103827.0,18069.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radicar Solicitud Homologacion,4918
91851,Radicar Solicitud Homologacion,4918,Variant 6,2016-02-25 13:45:01+00:00,2016-02-25 13:44:56+00:00,0.0,0.0,49496.0,Thursday,5.0,103822.0,18069.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Validar solicitud,1707
91851,Validar solicitud,1707,Variant 6,2016-02-25 13:53:33+00:00,2016-02-25 13:45:01+00:00,5.0,5.0,49501.0,Thursday,512.0,103310.0,18069.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Revisar curso,1707
91851,Revisar curso,1707,Variant 6,2016-02-25 18:43:18+00:00,2016-02-25 13:53:33+00:00,517.0,512.0,50013.0,Thursday,17385.0,85925.0,18069.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,Homologacion por grupo de cursos,7763
91851,Homologacion por grupo de cursos,7763,Variant 6,2016-02-25 18:46:05+00:00,2016-02-25 18:43:18+00:00,17902.0,17385.0,67398.0,Thursday,167.0,85758.0,18069.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,Evaluacion curso,7763
91851,Evaluacion curso,7763,Variant 6,2016-02-26 18:35:23+00:00,2016-02-25 18:46:05+00:00,18069.0,167.0,67565.0,Thursday,85758.0,0.0,18069.0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,end,end
91902,Traer informacion estudiante - banner,7423,Variant 6,2016-02-25 18:53:44+00:00,2016-02-25 18:53:44+00:00,0.0,0.0,68024.0,Thursday,0.0,2376.0,2298.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radicar Solicitud Homologacion,7423
91902,Radicar Solicitud Homologacion,7423,Variant 6,2016-02-25 18:53:54+00:00,2016-02-25 18:53:44+00:00,0.0,0.0,68024.0,Thursday,10.0,2366.0,2298.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Validar solicitud,677
91902,Validar solicitud,677,Variant 6,2016-02-25 19:14:50+00:00,2016-02-25 18:53:54+00:00,10.0,10.0,68034.0,Thursday,1256.0,1110.0,2298.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Revisar curso,677
91902,Revisar curso,677,Variant 6,2016-02-25 19:16:41+00:00,2016-02-25 19:14:50+00:00,1266.0,1256.0,69290.0,Thursday,111.0,999.0,2298.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,Homologacion por grupo de cursos,677
91902,Homologacion por grupo de cursos,677,Variant 6,2016-02-25 19:32:02+00:00,2016-02-25 19:16:41+00:00,1377.0,111.0,69401.0,Thursday,921.0,78.0,2298.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,Evaluacion curso,677
91902,Evaluacion curso,677,Variant 6,2016-02-25 19:33:20+00:00,2016-02-25 19:32:02+00:00,2298.0,921.0,70322.0,Thursday,78.0,0.0,2298.0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,end,end
91951,Traer informacion estudiante - banner,6410,Variant 34,2016-02-25 15:47:10+00:00,2016-02-25 15:47:10+00:00,0.0,0.0,56830.0,Thursday,0.0,10626330.0,10626330.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radicar Solicitud Homologacion,6410
91951,Radicar Solicitud Homologacion,6410,Variant 34,2016-02-25 15:47:32+00:00,2016-02-25 15:47:10+00:00,0.0,0.0,56830.0,Thursday,22.0,10626308.0,10626330.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Validar solicitud,186
91951,Validar solicitud,186,Variant 34,2016-02-25 19:43:00+00:00,2016-02-25 15:47:32+00:00,22.0,22.0,56852.0,Thursday,14128.0,10612180.0,10626330.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Revisar curso,186
91951,Revisar curso,186,Variant 34,2016-04-12 00:51:34+00:00,2016-02-25 19:43:00+00:00,14150.0,14128.0,70980.0,Thursday,3992914.0,6619266.0,10626330.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,Recepcion de documentos,26789
91951,Recepcion de documentos,26789,Variant 34,2016-04-12 03:12:42+00:00,2016-04-12 00:51:34+00:00,4007064.0,3992914.0,3094.0,Tuesday,8468.0,6610798.0,10626330.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,Homologacion por grupo de cursos,26788
91951,Homologacion por grupo de cursos,26788,Variant 34,2016-04-12 04:55:33+00:00,2016-04-12 03:12:42+00:00,4015532.0,8468.0,11562.0,Tuesday,6171.0,6604627.0,10626330.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,Evaluacion curso,26788
91951,Evaluacion curso,26788,Variant 34,2016-05-11 20:09:39+00:00,2016-04-12 04:55:33+00:00,4021703.0,6171.0,17733.0,Tuesday,2560446.0,4044181.0,10626330.0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,Validar solicitud / pre-homologacion,186
91951,Validar solicitud / pre-homologacion,186,Variant 34,2016-05-12 00:20:47+00:00,2016-05-11 20:09:39+00:00,6582149.0,2560446.0,72579.0,Wednesday,15068.0,4029113.0,10626330.0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,1,Avanzar recepcion documentos,26789
91951,Avanzar recepcion documentos,26789,Variant 34,2016-05-12 04:44:50+00:00,2016-05-12 00:20:47+00:00,6597217.0,15068.0,1247.0,Thursday,15843.0,4013270.0,10626330.0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,1,Validacion final,186
91951,Validacion final,186,Variant 34,2016-06-08 18:11:42+00:00,2016-05-12 04:44:50+00:00,6613060.0,15843.0,17090.0,Thursday,2381212.0,1632058.0,10626330.0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0,1,Visto Bueno Cierre Proceso,26788
91951,Visto Bueno Cierre Proceso,26788,Variant 34,2016-06-20 16:15:04+00:00,2016-06-08 18:11:42+00:00,8994272.0,2381212.0,65502.0,Wednesday,1029802.0,602256.0,10626330.0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,Transferir Creditos,26788
91951,Transferir Creditos,26788,Variant 34,2016-06-27 15:32:40+00:00,2016-06-20 16:15:04+00:00,10024074.0,1029802.0,58504.0,Monday,602256.0,0.0,10626330.0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,Transferir creditos homologables,26788
91951,Transferir creditos homologables,26788,Variant 34,2016-06-27 15:32:40+00:00,2016-06-27 15:32:40+00:00,10626330.0,602256.0,55960.0,Monday,0.0,0.0,10626330.0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,end,end
92002,Traer informacion estudiante - banner,6410,Variant 51,2016-02-25 18:15:05+00:00,2016-02-25 18:15:05+00:00,0.0,0.0,65705.0,Thursday,0.0,10617480.0,10617480.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radicar Solicitud Homologacion,6410
92002,Radicar Solicitud Homologacion,6410,Variant 51,2016-02-25 18:15:13+00:00,2016-02-25 18:15:05+00:00,0.0,0.0,65705.0,Thursday,8.0,10617472.0,10617480.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Validar solicitud,186
92002,Validar solicitud,186,Variant 51,2016-02-25 21:57:11+00:00,2016-02-25 18:15:13+00:00,8.0,8.0,65713.0,Thursday,13318.0,10604154.0,10617480.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Revisar curso,186
92002,Revisar curso,186,Variant 51,2016-04-11 22:11:13+00:00,2016-02-25 21:57:11+00:00,13326.0,13318.0,79031.0,Thursday,3975242.0,6628912.0,10617480.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,Recepcion de documentos,26789
92002,Recepcion de documentos,26789,Variant 51,2016-04-12 03:20:10+00:00,2016-04-11 22:11:13+00:00,3988568.0,3975242.0,79873.0,Monday,18537.0,6610375.0,10617480.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,Evaluacion curso,7389
92002,Evaluacion curso,7389,Variant 51,2016-04-12 04:32:01+00:00,2016-04-12 03:20:10+00:00,4007105.0,18537.0,12010.0,Tuesday,4311.0,6606064.0,10617480.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,Homologacion por grupo de cursos,26788
